 x  	 F(x)  
0	0.0322962
0.002	0.0323599
0.004	0.0327751
0.006	0.0333477
0.008	0.0339551
0.01	0.0345989
0.012	0.0352813
0.014	0.036004
0.016	0.0367694
0.018	0.0375794
0.02	0.0384364
0.022	0.0393426
0.024	0.0403003
0.026	0.0413119
0.028	0.0423797
0.03	0.0435064
0.032	0.0446942
0.034	0.0459457
0.036	0.0472634
0.038	0.0486497
0.04	0.050107
0.042	0.0516376
0.044	0.0532439
0.046	0.054928
0.048	0.056692
0.05	0.0585378
0.052	0.0604672
0.054	0.0624817
0.056	0.0645826
0.058	0.066771
0.06	0.0690477
0.062	0.071413
0.064	0.0738673
0.066	0.0764101
0.068	0.0790409
0.07	0.0817586
0.072	0.0845616
0.074	0.087448
0.076	0.0904153
0.078	0.0934606
0.08	0.0965806
0.082	0.0997711
0.084	0.103028
0.086	0.106346
0.088	0.109721
0.09	0.113146
0.092	0.116615
0.094	0.120122
0.096	0.12366
0.098	0.127223
0.1	0.130802
0.102	0.134391
0.104	0.137983
0.106	0.141569
0.108	0.145143
0.11	0.148696
0.112	0.152223
0.114	0.155716
0.116	0.159168
0.118	0.162573
0.12	0.165926
0.122	0.16922
0.124	0.17245
0.126	0.175612
0.128	0.178702
0.13	0.181715
0.132	0.184649
0.134	0.187501
0.136	0.190269
0.138	0.192949
0.14	0.195543
0.142	0.198047
0.144	0.200463
0.146	0.202789
0.148	0.205026
0.15	0.207175
0.152	0.209237
0.154	0.211212
0.156	0.213102
0.158	0.214909
0.16	0.216635
0.162	0.218281
0.164	0.219849
0.166	0.221343
0.168	0.222764
0.17	0.224114
0.172	0.225397
0.174	0.226614
0.176	0.227768
0.178	0.228861
0.18	0.229897
0.182	0.230876
0.184	0.231641
0.186	0.23211
0.188	0.232618
0.19	0.233167
0.192	0.233758
0.194	0.234394
0.196	0.235078
0.198	0.235813
0.2	0.236601
0.202	0.237445
0.204	0.238348
0.206	0.239314
0.208	0.240344
0.21	0.241442
0.212	0.24261
0.214	0.243853
0.216	0.245173
0.218	0.246573
0.22	0.248055
0.222	0.249623
0.224	0.251279
0.226	0.253025
0.228	0.254864
0.23	0.256797
0.232	0.258826
0.234	0.260952
0.236	0.263177
0.238	0.2655
0.24	0.267922
0.242	0.270442
0.244	0.27306
0.246	0.275772
0.248	0.278578
0.25	0.281474
0.252	0.284456
0.254	0.287522
0.256	0.290665
0.258	0.293882
0.26	0.297164
0.262	0.300507
0.264	0.303903
0.266	0.307345
0.268	0.310824
0.27	0.314333
0.272	0.317862
0.274	0.321404
0.276	0.324949
0.278	0.328489
0.28	0.332015
0.282	0.335518
0.284	0.33899
0.286	0.342422
0.288	0.345808
0.29	0.34914
0.292	0.352411
0.294	0.355616
0.296	0.358747
0.298	0.361802
0.3	0.364775
0.302	0.367662
0.304	0.37046
0.306	0.373167
0.308	0.375781
0.31	0.378301
0.312	0.380725
0.314	0.383054
0.316	0.385287
0.318	0.387425
0.32	0.38947
0.322	0.391422
0.324	0.393283
0.326	0.395055
0.328	0.396741
0.33	0.398342
0.332	0.399861
0.334	0.401301
0.336	0.402664
0.338	0.403954
0.34	0.405173
0.342	0.406324
0.344	0.407409
0.346	0.408433
0.348	0.409396
0.35	0.410304
0.352	0.411157
0.354	0.411959
0.356	0.412713
0.358	0.41342
0.36	0.414083
0.362	0.414705
0.364	0.415288
0.366	0.415836
0.368	0.416407
0.37	0.417013
0.372	0.417656
0.374	0.418339
0.376	0.419061
0.378	0.419827
0.38	0.420637
0.382	0.421494
0.384	0.422399
0.386	0.423356
0.388	0.424365
0.39	0.425429
0.392	0.426551
0.394	0.427731
0.396	0.428971
0.398	0.430275
0.4	0.431643
0.402	0.433076
0.404	0.434577
0.406	0.436146
0.408	0.437785
0.41	0.439494
0.412	0.441274
0.414	0.443125
0.416	0.445047
0.418	0.447039
0.42	0.449102
0.422	0.451233
0.424	0.453432
0.426	0.455696
0.428	0.458023
0.43	0.460411
0.432	0.462856
0.434	0.465354
0.436	0.467903
0.438	0.470496
0.44	0.47313
0.442	0.4758
0.444	0.4785
0.446	0.481225
0.448	0.483969
0.45	0.486726
0.452	0.48949
0.454	0.492254
0.456	0.495014
0.458	0.497762
0.46	0.500492
0.462	0.5032
0.464	0.505878
0.466	0.508523
0.468	0.511129
0.47	0.513691
0.472	0.516204
0.474	0.518665
0.476	0.52107
0.478	0.523417
0.48	0.525701
0.482	0.527921
0.484	0.530075
0.486	0.532161
0.488	0.534178
0.49	0.536126
0.492	0.538003
0.494	0.53981
0.496	0.541547
0.498	0.543214
0.5	0.544813
0.502	0.546343
0.504	0.547807
0.506	0.549206
0.508	0.55054
0.51	0.551813
0.512	0.553025
0.514	0.554178
0.516	0.555275
0.518	0.556317
0.52	0.557306
0.522	0.558245
0.524	0.559135
0.526	0.559979
0.528	0.560777
0.53	0.561534
0.532	0.562249
0.534	0.562926
0.536	0.563566
0.538	0.56417
0.54	0.564742
0.542	0.565281
0.544	0.565791
0.546	0.566277
0.548	0.56679
0.55	0.567334
0.552	0.56791
0.554	0.568522
0.556	0.56917
0.558	0.569857
0.56	0.570584
0.562	0.571354
0.564	0.572169
0.566	0.573031
0.568	0.573942
0.57	0.574905
0.572	0.575922
0.574	0.576994
0.576	0.578125
0.578	0.579317
0.58	0.580572
0.582	0.581891
0.584	0.583278
0.586	0.584734
0.588	0.586262
0.59	0.587862
0.592	0.589536
0.594	0.591286
0.596	0.593113
0.598	0.595018
0.6	0.597001
0.602	0.599063
0.604	0.601204
0.606	0.603422
0.608	0.605718
0.61	0.60809
0.612	0.610536
0.614	0.613055
0.616	0.615642
0.618	0.618296
0.62	0.621013
0.622	0.623789
0.624	0.626619
0.626	0.629498
0.628	0.632421
0.63	0.635382
0.632	0.638376
0.634	0.641395
0.636	0.644434
0.638	0.647485
0.64	0.650542
0.642	0.653598
0.644	0.656646
0.646	0.659679
0.648	0.66269
0.65	0.665674
0.652	0.668623
0.654	0.671532
0.656	0.674395
0.658	0.677207
0.66	0.679963
0.662	0.682658
0.664	0.685289
0.666	0.687852
0.668	0.690345
0.67	0.692764
0.672	0.695107
0.674	0.697373
0.676	0.699562
0.678	0.701671
0.68	0.703701
0.682	0.705651
0.684	0.707523
0.686	0.709316
0.688	0.711032
0.69	0.712672
0.692	0.714237
0.694	0.715729
0.696	0.71715
0.698	0.718501
