 x 	V[Y|X = x] 
0.204	0.0185849
0.206	0.0185889
0.208	0.0185986
0.21	0.0186137
0.212	0.0186341
0.214	0.0186596
0.216	0.0186898
0.218	0.0187246
0.22	0.0187636
0.222	0.0188065
0.224	0.018853
0.226	0.0189028
0.228	0.0189554
0.23	0.0190105
0.232	0.0190676
0.234	0.0191264
0.236	0.0191864
0.238	0.0192471
0.24	0.0193081
0.242	0.019369
0.244	0.0194291
0.246	0.0194882
0.248	0.0195456
0.25	0.019601
0.252	0.0196538
0.254	0.0197037
0.256	0.0197502
0.258	0.0197929
0.26	0.0198315
0.262	0.0198655
0.264	0.0198946
0.266	0.0199186
0.268	0.0199373
0.27	0.0199503
0.272	0.0199576
0.274	0.019959
0.276	0.0199545
0.278	0.019944
0.28	0.0199275
0.282	0.0199052
0.284	0.019877
0.286	0.0198432
0.288	0.019804
0.29	0.0197595
0.292	0.0197102
0.294	0.0196562
0.296	0.0195979
0.298	0.0195357
0.3	0.0194699
0.302	0.0194011
0.304	0.0193295
0.306	0.0192557
0.308	0.01918
0.31	0.019103
0.312	0.0190251
0.314	0.0189467
0.316	0.0188683
0.318	0.0187903
0.32	0.0187132
0.322	0.0186373
0.324	0.0185631
0.326	0.018491
0.328	0.0184213
0.33	0.0183543
0.332	0.0182905
0.334	0.0182301
0.336	0.0181733
0.338	0.0181206
0.34	0.0180721
0.342	0.018028
0.344	0.0179886
0.346	0.017954
0.348	0.0179244
0.35	0.0179
0.352	0.0178809
0.354	0.0178671
0.356	0.0178589
0.358	0.0178561
0.36	0.017859
0.362	0.0178675
0.364	0.0178817
0.366	0.0179015
0.368	0.0179269
0.37	0.0179579
0.372	0.0179945
0.374	0.0180366
0.376	0.018084
0.378	0.0181367
0.38	0.0181946
0.382	0.0182575
0.384	0.0183252
0.386	0.0183977
0.388	0.0184746
0.39	0.0185557
0.392	0.0186409
0.394	0.0187299
0.396	0.0188223
0.398	0.018918
0.4	0.0190165
0.402	0.0191175
0.404	0.0192208
0.406	0.0193259
0.408	0.0194323
0.41	0.0195398
0.412	0.0196479
0.414	0.0197562
0.416	0.0198642
0.418	0.0199714
0.42	0.0200774
0.422	0.0201818
0.424	0.020284
0.426	0.0203836
0.428	0.0204802
0.43	0.0205732
0.432	0.0206622
0.434	0.0207468
0.436	0.0208266
0.438	0.0209012
0.44	0.0209702
0.442	0.0210333
0.444	0.0210902
0.446	0.0211405
0.448	0.0211842
0.45	0.0212209
0.452	0.0212506
0.454	0.021273
0.456	0.0212882
0.458	0.0212962
0.46	0.0212969
0.462	0.0212904
0.464	0.0212769
0.466	0.0212564
0.468	0.0212293
0.47	0.0211957
0.472	0.021156
0.474	0.0211104
0.476	0.0210593
0.478	0.0210031
0.48	0.0209422
0.482	0.0208769
0.484	0.0208079
0.486	0.0207354
0.488	0.02066
0.49	0.0205822
0.492	0.0205025
0.494	0.0204212
0.496	0.020339
0.498	0.0202563
0.5	0.0201736
0.502	0.0200913
0.504	0.0200099
0.506	0.0199298
0.508	0.0198514
0.51	0.0197752
0.512	0.0197014
0.514	0.0196306
0.516	0.0195629
0.518	0.0194988
0.52	0.0194385
0.522	0.0193823
0.524	0.0193305
0.526	0.0192832
0.528	0.0192408
0.53	0.0192033
0.532	0.019171
0.534	0.0191439
0.536	0.0191223
0.538	0.0191061
0.54	0.0190956
0.542	0.0190906
0.544	0.0190913
0.546	0.0190978
0.548	0.0191098
0.55	0.0191276
0.552	0.0191509
0.554	0.0191798
0.556	0.0192141
0.558	0.0192537
0.56	0.0192986
0.562	0.0193485
0.564	0.0194032
0.566	0.0194627
0.568	0.0195266
0.57	0.0195947
0.572	0.0196668
0.574	0.0197425
0.576	0.0198217
0.578	0.0199039
0.58	0.0199888
0.582	0.020076
0.584	0.0201652
0.586	0.0202559
0.588	0.0203478
0.59	0.0204403
0.592	0.0205331
0.594	0.0206256
0.596	0.0207175
0.598	0.0208081
0.6	0.0208971
0.602	0.0209839
0.604	0.0210681
0.606	0.0211491
0.608	0.0212265
0.61	0.0212998
0.612	0.0213685
0.614	0.0214322
0.616	0.0214905
0.618	0.021543
0.62	0.0215893
0.622	0.0216291
0.624	0.021662
0.626	0.0216878
0.628	0.0217062
0.63	0.0217171
0.632	0.0217203
0.634	0.0217157
0.636	0.0217032
0.638	0.0216827
0.64	0.0216544
0.642	0.0216183
0.644	0.0215745
0.646	0.021523
0.648	0.0214642
0.65	0.0213983
0.652	0.0213254
0.654	0.021246
0.656	0.0211602
0.658	0.0210685
0.66	0.0209713
0.662	0.0208688
0.664	0.0207616
0.666	0.0206501
0.668	0.0205346
0.67	0.0204157
0.672	0.0202936
0.674	0.020169
0.676	0.0200422
0.678	0.0199137
0.68	0.0197838
0.682	0.019653
0.684	0.0195216
0.686	0.0193901
0.688	0.0192589
0.69	0.0191282
0.692	0.0189984
0.694	0.0188698
0.696	0.0187428
0.698	0.0186175
0.7	0.0184943
0.702	0.0183734
0.704	0.0182549
0.706	0.0181392
0.708	0.0180263
0.71	0.0179164
0.712	0.0178097
0.714	0.0177062
0.716	0.0176062
0.718	0.0175096
0.72	0.0174166
0.722	0.0173271
0.724	0.0172414
0.726	0.0171593
0.728	0.0170809
0.73	0.0170062
0.732	0.0169352
0.734	0.0168678
0.736	0.0168042
0.738	0.0167441
0.74	0.0166876
0.742	0.0166346
0.744	0.0165851
0.746	0.0165389
0.748	0.0164961
0.75	0.0164564
0.752	0.0164198
0.754	0.0163863
0.756	0.0163556
0.758	0.0163278
0.76	0.0163025
0.762	0.0162798
0.764	0.0162596
0.766	0.0162415
0.768	0.0162256
0.77	0.0162116
0.772	0.0161995
0.774	0.016189
0.776	0.01618
0.778	0.0161724
0.78	0.0161659
0.782	0.0161605
0.784	0.0161559
0.786	0.0161521
0.788	0.0161487
0.79	0.0161458
0.792	0.0161431
0.794	0.0161405
0.796	0.0161378
0.798	0.0161349
0.8	0.0161318
0.802	0.0161282
0.804	0.0161241
0.806	0.0161194
0.808	0.0161139
0.81	0.0161077
0.812	0.0161006
0.814	0.0160927
0.816	0.0160838
0.818	0.0160739
0.82	0.0160632
0.822	0.0160514
0.824	0.0160388
0.826	0.0160253
0.828	0.0160109
0.83	0.0159957
0.832	0.0159798
0.834	0.0159633
0.836	0.0159462
0.838	0.0159287
0.84	0.0159108
0.842	0.0158927
0.844	0.0158745
0.846	0.0158562
0.848	0.0158381
0.85	0.0158202
0.852	0.0158027
0.854	0.0157858
0.856	0.0157694
0.858	0.0157539
0.86	0.0157392
0.862	0.0157256
0.864	0.0157131
0.866	0.0157018
0.868	0.015692
0.87	0.0156836
0.872	0.0156769
0.874	0.0156719
0.876	0.0156686
0.878	0.0156673
0.88	0.0156679
0.882	0.0156706
0.884	0.0156754
0.886	0.0156825
0.888	0.0156918
0.89	0.0157034
0.892	0.0157174
0.894	0.0157339
0.896	0.0157528
0.898	0.0157742
0.9	0.0157981
0.902	0.0158246
0.904	0.0158536
0.906	0.0158852
0.908	0.0159193
0.91	0.0159561
0.912	0.0159953
0.914	0.0160371
0.916	0.0160813
0.918	0.0161279
0.92	0.016177
0.922	0.0162283
0.924	0.0162819
0.926	0.0163377
0.928	0.0163955
0.93	0.0164553
0.932	0.0165169
0.934	0.0165802
0.936	0.0166451
0.938	0.0167114
0.94	0.016779
0.942	0.0168476
0.944	0.0169171
0.946	0.0169873
0.948	0.0170579
0.95	0.0171288
0.952	0.0171997
0.954	0.0172703
0.956	0.0173405
0.958	0.0174099
0.96	0.0174782
0.962	0.0175453
0.964	0.0176107
0.966	0.0176744
0.968	0.0177359
0.97	0.017795
0.972	0.0178515
0.974	0.017905
0.976	0.0179553
0.978	0.0180022
0.98	0.0180455
0.982	0.0180849
0.984	0.0181202
0.986	0.0181513
0.988	0.0181779
0.99	0.0182
0.992	0.0182175
0.994	0.0182302
0.996	0.0182381
0.998	0.0182411
1	0.0182393
1.002	0.0182326
1.004	0.0182212
1.006	0.018205
1.008	0.0181841
1.01	0.0181587
1.012	0.018129
1.014	0.018095
1.016	0.018057
1.018	0.0180151
1.02	0.0179695
1.022	0.0179206
1.024	0.0178685
1.026	0.0178135
1.028	0.0177558
1.03	0.0176956
1.032	0.0176334
1.034	0.0175693
1.036	0.0175035
1.038	0.0174365
1.04	0.0173683
1.042	0.0172993
1.044	0.0172297
1.046	0.0171597
1.048	0.0170896
1.05	0.0170196
1.052	0.0169499
1.054	0.0168807
1.056	0.0168122
1.058	0.0167445
1.06	0.0166778
1.062	0.0166123
1.064	0.0165481
1.066	0.0164852
1.068	0.0164239
1.07	0.0163643
1.072	0.0163063
1.074	0.0162501
1.076	0.0161957
1.078	0.0161433
1.08	0.0160928
1.082	0.0160442
1.084	0.0159977
1.086	0.0159532
1.088	0.0159108
1.09	0.0158704
1.092	0.0158321
1.094	0.0157957
1.096	0.0157614
1.098	0.0157291
1.1	0.0156988
1.102	0.0156704
1.104	0.0156439
1.106	0.0156193
1.108	0.0155965
1.11	0.0155754
1.112	0.0155561
1.114	0.0155384
1.116	0.0155223
1.118	0.0155077
1.12	0.0154946
1.122	0.0154829
1.124	0.0154725
1.126	0.0154633
1.128	0.0154553
1.13	0.0154483
1.132	0.0154424
1.134	0.0154373
1.136	0.0154331
1.138	0.0154296
1.14	0.0154267
1.142	0.0154244
1.144	0.0154225
1.146	0.0154209
1.148	0.0154197
1.15	0.0154186
1.152	0.0154176
1.154	0.0154167
1.156	0.0154156
1.158	0.0154143
1.16	0.0154129
1.162	0.0154111
1.164	0.0154089
1.166	0.0154062
1.168	0.0154031
1.17	0.0153994
1.172	0.015395
1.174	0.01539
1.176	0.0153843
1.178	0.0153779
1.18	0.0153707
1.182	0.0153627
1.184	0.015354
1.186	0.0153445
1.188	0.0153343
1.19	0.0153232
1.192	0.0153115
1.194	0.015299
1.196	0.0152858
1.198	0.015272
1.2	0.0152576
1.202	0.0152426
1.204	0.0152271
1.206	0.0152111
1.208	0.0151947
1.21	0.0151779
1.212	0.0151608
1.214	0.0151434
1.216	0.0151258
1.218	0.0151082
1.22	0.0150904
1.222	0.0150726
1.224	0.0150548
1.226	0.0150371
1.228	0.0150195
1.23	0.0150021
1.232	0.0149849
1.234	0.014968
1.236	0.0149514
1.238	0.0149352
1.24	0.0149193
1.242	0.0149039
1.244	0.0148889
1.246	0.0148744
1.248	0.0148604
1.25	0.014847
1.252	0.0148341
1.254	0.0148217
1.256	0.01481
1.258	0.0147988
1.26	0.0147883
1.262	0.0147783
1.264	0.014769
1.266	0.0147603
1.268	0.0147522
1.27	0.0147448
1.272	0.014738
1.274	0.0147318
1.276	0.0147262
1.278	0.0147212
1.28	0.0147168
1.282	0.014713
1.284	0.0147098
1.286	0.0147071
1.288	0.014705
1.29	0.0147034
1.292	0.0147024
1.294	0.0147018
1.296	0.0147017
1.298	0.0147021
1.3	0.0147028
1.302	0.014704
1.304	0.0147056
1.306	0.0147075
1.308	0.0147097
1.31	0.0147123
1.312	0.014715
1.314	0.0147181
1.316	0.0147213
1.318	0.0147246
1.32	0.0147281
1.322	0.0147317
1.324	0.0147354
1.326	0.014739
1.328	0.0147427
1.33	0.0147463
1.332	0.0147498
1.334	0.0147531
1.336	0.0147563
1.338	0.0147593
1.34	0.0147621
1.342	0.0147647
1.344	0.0147669
1.346	0.0147688
1.348	0.0147704
1.35	0.0147715
1.352	0.0147723
1.354	0.0147727
1.356	0.0147727
1.358	0.0147722
1.36	0.0147712
1.362	0.0147698
1.364	0.0147679
1.366	0.0147656
1.368	0.0147628
1.37	0.0147595
1.372	0.0147557
1.374	0.0147515
1.376	0.0147469
1.378	0.0147418
1.38	0.0147363
1.382	0.0147304
1.384	0.0147242
1.386	0.0147176
1.388	0.0147107
1.39	0.0147035
1.392	0.014696
1.394	0.0146883
1.396	0.0146803
1.398	0.0146722
1.4	0.0146638
1.402	0.0146554
1.404	0.0146468
1.406	0.0146382
1.408	0.0146295
1.41	0.0146207
1.412	0.0146119
1.414	0.0146032
1.416	0.0145944
1.418	0.0145858
1.42	0.0145772
1.422	0.0145686
1.424	0.0145602
1.426	0.0145519
1.428	0.0145438
1.43	0.0145358
1.432	0.0145279
1.434	0.0145202
1.436	0.0145127
1.438	0.0145054
1.44	0.0144982
1.442	0.0144913
1.444	0.0144845
1.446	0.014478
1.448	0.0144716
1.45	0.0144655
1.452	0.0144596
1.454	0.0144539
1.456	0.0144484
1.458	0.0144431
1.46	0.014438
1.462	0.0144331
1.464	0.0144284
1.466	0.0144239
1.468	0.0144196
1.47	0.0144155
1.472	0.0144116
1.474	0.0144078
1.476	0.0144042
1.478	0.0144008
1.48	0.0143976
1.482	0.0143945
1.484	0.0143915
1.486	0.0143887
1.488	0.0143861
1.49	0.0143836
1.492	0.0143812
1.494	0.0143789
1.496	0.0143767
1.498	0.0143747
1.5	0.0143727
1.502	0.0143709
1.504	0.0143691
1.506	0.0143674
1.508	0.0143658
1.51	0.0143642
1.512	0.0143627
1.514	0.0143613
1.516	0.0143599
1.518	0.0143586
1.52	0.0143573
1.522	0.014356
1.524	0.0143548
1.526	0.0143536
1.528	0.0143524
1.53	0.0143512
1.532	0.01435
1.534	0.0143489
1.536	0.0143477
1.538	0.0143466
1.54	0.0143454
1.542	0.0143443
1.544	0.0143431
1.546	0.014342
1.548	0.0143408
1.55	0.0143396
1.552	0.0143384
1.554	0.0143372
1.556	0.014336
1.558	0.0143348
1.56	0.0143336
1.562	0.0143324
1.564	0.0143312
1.566	0.0143299
1.568	0.0143287
1.57	0.0143275
1.572	0.0143262
1.574	0.014325
1.576	0.0143238
1.578	0.0143225
1.58	0.0143213
1.582	0.0143201
1.584	0.0143189
1.586	0.0143178
1.588	0.0143166
1.59	0.0143155
1.592	0.0143144
1.594	0.0143133
1.596	0.0143122
1.598	0.0143112
1.6	0.0143102
1.602	0.0143092
1.604	0.0143082
1.606	0.0143073
1.608	0.0143064
1.61	0.0143056
1.612	0.0143048
1.614	0.014304
1.616	0.0143032
1.618	0.0143025
1.62	0.0143019
1.622	0.0143013
1.624	0.0143007
1.626	0.0143001
1.628	0.0142996
1.63	0.0142992
1.632	0.0142988
1.634	0.0142984
1.636	0.0142981
1.638	0.0142978
1.64	0.0142976
1.642	0.0142974
1.644	0.0142973
1.646	0.0142972
1.648	0.0142972
1.65	0.0142972
1.652	0.0142973
1.654	0.0142974
1.656	0.0142976
1.658	0.0142978
1.66	0.0142981
1.662	0.0142984
1.664	0.0142988
1.666	0.0142993
1.668	0.0142998
1.67	0.0143004
1.672	0.0143011
1.674	0.0143018
1.676	0.0143026
1.678	0.0143035
1.68	0.0143044
1.682	0.0143054
1.684	0.0143065
1.686	0.0143077
1.688	0.014309
1.69	0.0143104
1.692	0.0143118
1.694	0.0143134
1.696	0.0143151
1.698	0.0143168
1.7	0.0143187
1.702	0.0143207
1.704	0.0143229
1.706	0.0143251
1.708	0.0143275
1.71	0.0143301
1.712	0.0143327
1.714	0.0143356
1.716	0.0143386
1.718	0.0143418
1.72	0.0143451
1.722	0.0143486
1.724	0.0143524
1.726	0.0143563
1.728	0.0143604
1.73	0.0143648
1.732	0.0143694
1.734	0.0143742
1.736	0.0143793
1.738	0.0143847
1.74	0.0143903
1.742	0.0143962
1.744	0.0144025
1.746	0.014409
1.748	0.0144159
1.75	0.0144231
1.752	0.0144307
1.754	0.0144386
1.756	0.014447
1.758	0.0144557
1.76	0.0144649
1.762	0.0144745
1.764	0.0144845
1.766	0.0144951
1.768	0.0145061
1.77	0.0145177
1.772	0.0145297
1.774	0.0145424
1.776	0.0145556
1.778	0.0145693
1.78	0.0145837
1.782	0.0145988
1.784	0.0146144
1.786	0.0146308
1.788	0.0146478
1.79	0.0146655
1.792	0.014684
1.794	0.0147032
1.796	0.0147232
1.798	0.014744
1.8	0.0147655
1.802	0.0147879
1.804	0.0148111
1.806	0.0148351
1.808	0.01486
1.81	0.0148858
1.812	0.0149124
1.814	0.0149399
1.816	0.0149683
1.818	0.0149975
1.82	0.0150276
1.822	0.0150586
1.824	0.0150905
1.826	0.0151231
1.828	0.0151566
1.83	0.0151909
1.832	0.015226
1.834	0.0152618
1.836	0.0152982
1.838	0.0153354
1.84	0.0153731
1.842	0.0154114
1.844	0.0154501
1.846	0.0154893
1.848	0.0155288
1.85	0.0155686
1.852	0.0156085
1.854	0.0156485
1.856	0.0156885
1.858	0.0157284
1.86	0.015768
1.862	0.0158072
1.864	0.015846
1.866	0.0158842
1.868	0.0159216
1.87	0.0159582
1.872	0.0159938
1.874	0.0160282
1.876	0.0160614
1.878	0.0160932
1.88	0.0161234
1.882	0.016152
1.884	0.0161788
1.886	0.0162038
1.888	0.0162266
1.89	0.0162474
1.892	0.016266
1.894	0.0162822
1.896	0.0162961
1.898	0.0163075
1.9	0.0163164
1.902	0.0163227
1.904	0.0163264
1.906	0.0163276
1.908	0.0163261
1.91	0.016322
1.912	0.0163154
1.914	0.0163062
1.916	0.0162945
1.918	0.0162803
1.92	0.0162638
1.922	0.016245
1.924	0.0162239
1.926	0.0162008
1.928	0.0161757
1.93	0.0161487
1.932	0.0161199
1.934	0.0160895
1.936	0.0160576
1.938	0.0160243
1.94	0.0159897
1.942	0.0159541
1.944	0.0159174
1.946	0.0158799
1.948	0.0158417
1.95	0.015803
1.952	0.0157637
1.954	0.0157241
1.956	0.0156843
1.958	0.0156444
1.96	0.0156044
1.962	0.0155645
1.964	0.0155249
1.966	0.0154854
1.968	0.0154463
1.97	0.0154077
1.972	0.0153695
1.974	0.0153319
1.976	0.0152948
1.978	0.0152585
1.98	0.0152228
1.982	0.0151878
1.984	0.0151536
1.986	0.0151202
1.988	0.0150877
1.99	0.0150559
1.992	0.015025
1.994	0.014995
1.996	0.0149658
1.998	0.0149375
