 x  	 F(x)  
0	0.0317007
0.002	0.0328168
0.004	0.0339495
0.006	0.035098
0.008	0.0362618
0.01	0.03744
0.012	0.0386321
0.014	0.0398374
0.016	0.0410552
0.018	0.0422848
0.02	0.0435256
0.022	0.0447768
0.024	0.0460379
0.026	0.0473083
0.028	0.0485873
0.03	0.0498744
0.032	0.051169
0.034	0.0524707
0.036	0.0537789
0.038	0.0550934
0.04	0.0564136
0.042	0.0577392
0.044	0.0590699
0.046	0.0604056
0.048	0.0617459
0.05	0.0630908
0.052	0.06444
0.054	0.0657937
0.056	0.0671517
0.058	0.0685141
0.06	0.069881
0.062	0.0712525
0.064	0.0726289
0.066	0.0740103
0.068	0.0753971
0.07	0.0767895
0.072	0.078188
0.074	0.0795929
0.076	0.0810047
0.078	0.0824239
0.08	0.083851
0.082	0.0852866
0.084	0.0867312
0.086	0.0881855
0.088	0.08965
0.09	0.0911256
0.092	0.0926127
0.094	0.0941122
0.096	0.0956247
0.098	0.097151
0.1	0.0986917
0.102	0.100248
0.104	0.101819
0.106	0.103408
0.108	0.105013
0.11	0.106637
0.112	0.10828
0.114	0.109941
0.116	0.111623
0.118	0.113325
0.12	0.115048
0.122	0.116792
0.124	0.118558
0.126	0.120347
0.128	0.122159
0.13	0.123993
0.132	0.12585
0.134	0.127731
0.136	0.129635
0.138	0.131562
0.14	0.133513
0.142	0.135486
0.144	0.137482
0.146	0.139501
0.148	0.141541
0.15	0.143602
0.152	0.145685
0.154	0.147787
0.156	0.149908
0.158	0.152048
0.16	0.154204
0.162	0.156377
0.164	0.158565
0.166	0.160766
0.168	0.162979
0.17	0.165204
0.172	0.167438
0.174	0.16968
0.176	0.171929
0.178	0.174182
0.18	0.176439
0.182	0.178698
0.184	0.180957
0.186	0.183215
0.188	0.18547
0.19	0.18772
0.192	0.189965
0.194	0.192202
0.196	0.19443
0.198	0.196648
0.2	0.198855
0.202	0.201049
0.204	0.203229
0.206	0.205395
0.208	0.207544
0.21	0.209677
0.212	0.211793
0.214	0.213891
0.216	0.215969
0.218	0.218029
0.22	0.22007
0.222	0.22209
0.224	0.224091
0.226	0.226072
0.228	0.228033
0.23	0.229974
0.232	0.231896
0.234	0.233799
0.236	0.235683
0.238	0.237549
0.24	0.239397
0.242	0.241227
0.244	0.243042
0.246	0.244841
0.248	0.246625
0.25	0.248396
0.252	0.250153
0.254	0.251899
0.256	0.253634
0.258	0.255358
0.26	0.257075
0.262	0.258783
0.264	0.260485
0.266	0.262182
0.268	0.263875
0.27	0.265564
0.272	0.267252
0.274	0.26894
0.276	0.270628
0.278	0.272318
0.28	0.274011
0.282	0.275709
0.284	0.277411
0.286	0.27912
0.288	0.280837
0.29	0.282562
0.292	0.284297
0.294	0.286043
0.296	0.2878
0.298	0.28957
0.3	0.291353
0.302	0.29315
0.304	0.294961
0.306	0.296789
0.308	0.298632
0.31	0.300491
0.312	0.302368
0.314	0.304261
0.316	0.306172
0.318	0.308101
0.32	0.310047
0.322	0.31201
0.324	0.313992
0.326	0.31599
0.328	0.318005
0.33	0.320037
0.332	0.322085
0.334	0.324148
0.336	0.326225
0.338	0.328316
0.34	0.33042
0.342	0.332536
0.344	0.334663
0.346	0.336799
0.348	0.338943
0.35	0.341095
0.352	0.343253
0.354	0.345414
0.356	0.347579
0.358	0.349745
0.36	0.351911
0.362	0.354076
0.364	0.356238
0.366	0.358395
0.368	0.360546
0.37	0.36269
0.372	0.364825
0.374	0.366951
0.376	0.369064
0.378	0.371165
0.38	0.373252
0.382	0.375324
0.384	0.37738
0.386	0.37942
0.388	0.381441
0.39	0.383444
0.392	0.385427
0.394	0.387391
0.396	0.389334
0.398	0.391257
0.4	0.393159
0.402	0.39504
0.404	0.3969
0.406	0.398738
0.408	0.400555
0.41	0.402352
0.412	0.404128
0.414	0.405883
0.416	0.407619
0.418	0.409335
0.42	0.411033
0.422	0.412713
0.424	0.414376
0.426	0.416022
0.428	0.417652
0.43	0.419267
0.432	0.420869
0.434	0.422458
0.436	0.424035
0.438	0.4256
0.44	0.427157
0.442	0.428704
0.444	0.430244
0.446	0.431778
0.448	0.433306
0.45	0.43483
0.452	0.436351
0.454	0.43787
0.456	0.439388
0.458	0.440907
0.46	0.442428
0.462	0.443951
0.464	0.445478
0.466	0.44701
0.468	0.448548
0.47	0.450093
0.472	0.451646
0.474	0.453208
0.476	0.45478
0.478	0.456362
0.48	0.457956
0.482	0.459563
0.484	0.461182
0.486	0.462815
0.488	0.464463
0.49	0.466125
0.492	0.467803
0.494	0.469496
0.496	0.471205
0.498	0.472931
0.5	0.474672
0.502	0.47643
0.504	0.478205
0.506	0.479995
0.508	0.481802
0.51	0.483624
0.512	0.485462
0.514	0.487314
0.516	0.48918
0.518	0.49106
0.52	0.492953
0.522	0.494857
0.524	0.496773
0.526	0.498698
0.528	0.500633
0.53	0.502575
0.532	0.504524
0.534	0.506478
0.536	0.508436
0.538	0.510397
0.54	0.512359
0.542	0.514322
0.544	0.516283
0.546	0.518242
0.548	0.520196
0.55	0.522145
0.552	0.524087
0.554	0.526022
0.556	0.527947
0.558	0.529861
0.56	0.531764
0.562	0.533655
0.564	0.535531
0.566	0.537393
0.568	0.53924
0.57	0.54107
0.572	0.542882
0.574	0.544678
0.576	0.546455
0.578	0.548213
0.58	0.549953
0.582	0.551673
0.584	0.553374
0.586	0.555055
0.588	0.556717
0.59	0.558359
0.592	0.559983
0.594	0.561587
0.596	0.563172
0.598	0.564739
0.6	0.566289
0.602	0.567821
0.604	0.569336
0.606	0.570835
0.608	0.572319
0.61	0.573788
0.612	0.575243
0.614	0.576686
0.616	0.578116
0.618	0.579535
0.62	0.580943
0.622	0.582343
0.624	0.583733
0.626	0.585117
0.628	0.586494
0.63	0.587865
0.632	0.589233
0.634	0.590597
0.636	0.591958
0.638	0.593318
0.64	0.594678
0.642	0.596039
0.644	0.597401
0.646	0.598766
0.648	0.600135
0.65	0.601508
0.652	0.602887
0.654	0.604272
0.656	0.605664
0.658	0.607064
0.66	0.608473
0.662	0.609891
0.664	0.611319
0.666	0.612759
0.668	0.614209
0.67	0.615671
0.672	0.617145
0.674	0.618632
0.676	0.620132
0.678	0.621646
0.68	0.623172
0.682	0.624712
0.684	0.626266
0.686	0.627833
0.688	0.629414
0.69	0.631007
0.692	0.632614
0.694	0.634233
0.696	0.635864
0.698	0.637507
0.7	0.639161
0.702	0.640825
0.704	0.642499
0.706	0.644182
0.708	0.645873
0.71	0.647571
0.712	0.649275
0.714	0.650984
0.716	0.652697
0.718	0.654413
0.72	0.656131
0.722	0.65785
0.724	0.659568
0.726	0.661285
0.728	0.662999
0.73	0.664709
0.732	0.666414
0.734	0.668113
0.736	0.669804
0.738	0.671488
0.74	0.673162
0.742	0.674825
0.744	0.676478
0.746	0.678118
0.748	0.679746
0.75	0.68136
0.752	0.68296
0.754	0.684545
0.756	0.686115
0.758	0.687669
0.76	0.689207
0.762	0.690729
0.764	0.692234
0.766	0.693722
0.768	0.695194
0.77	0.696649
0.772	0.698087
0.774	0.699509
0.776	0.700914
0.778	0.702304
0.78	0.703677
0.782	0.705036
0.784	0.706379
0.786	0.707709
0.788	0.709024
0.79	0.710326
0.792	0.711616
0.794	0.712894
0.796	0.714161
0.798	0.715417
0.8	0.716664
0.802	0.717902
0.804	0.719131
0.806	0.720353
0.808	0.721569
0.81	0.722779
0.812	0.723985
0.814	0.725186
0.816	0.726384
0.818	0.72758
0.82	0.728775
0.822	0.729969
0.824	0.731163
0.826	0.732358
0.828	0.733555
0.83	0.734754
0.832	0.735957
0.834	0.737164
0.836	0.738375
0.838	0.739591
0.84	0.740814
0.842	0.742043
0.844	0.743279
0.846	0.744522
0.848	0.745773
0.85	0.747033
0.852	0.748301
0.854	0.749579
0.856	0.750865
0.858	0.752161
0.86	0.753466
0.862	0.754781
0.864	0.756105
0.866	0.757439
0.868	0.758782
0.87	0.760134
0.872	0.761495
0.874	0.762864
0.876	0.764241
0.878	0.765626
0.88	0.767019
0.882	0.768417
0.884	0.769822
0.886	0.771231
0.888	0.772646
0.89	0.774063
0.892	0.775484
0.894	0.776907
0.896	0.77833
0.898	0.779754
0.9	0.781177
0.902	0.782599
0.904	0.784018
0.906	0.785433
0.908	0.786843
0.91	0.788248
0.912	0.789647
0.914	0.791038
0.916	0.792421
0.918	0.793795
0.92	0.795159
0.922	0.796512
0.924	0.797854
0.926	0.799184
0.928	0.800501
0.93	0.801805
0.932	0.803095
0.934	0.804371
0.936	0.805632
0.938	0.806879
0.94	0.80811
0.942	0.809326
0.944	0.810527
0.946	0.811712
0.948	0.812881
0.95	0.814035
0.952	0.815173
0.954	0.816297
0.956	0.817405
0.958	0.818498
0.96	0.819577
0.962	0.820642
0.964	0.821693
0.966	0.82273
0.968	0.823755
0.97	0.824768
0.972	0.825769
0.974	0.826758
0.976	0.827737
0.978	0.828705
0.98	0.829665
0.982	0.830615
0.984	0.831558
0.986	0.832492
0.988	0.833421
0.99	0.834342
0.992	0.835259
0.994	0.836171
0.996	0.837078
0.998	0.837983
1	0.838884
1.002	0.839784
1.004	0.840682
1.006	0.84158
1.008	0.842477
1.01	0.843375
1.012	0.844275
1.014	0.845176
1.016	0.846079
1.018	0.846985
1.02	0.847895
1.022	0.848808
1.024	0.849726
1.026	0.850649
1.028	0.851577
1.03	0.852511
1.032	0.85345
1.034	0.854396
1.036	0.855348
1.038	0.856307
1.04	0.857273
1.042	0.858246
1.044	0.859225
1.046	0.860212
1.048	0.861206
1.05	0.862207
1.052	0.863215
1.054	0.86423
1.056	0.865251
1.058	0.866278
1.06	0.867312
1.062	0.868351
1.064	0.869395
1.066	0.870444
1.068	0.871497
1.07	0.872554
1.072	0.873614
1.074	0.874677
1.076	0.875742
1.078	0.876808
1.08	0.877875
1.082	0.878941
1.084	0.880007
1.086	0.881071
1.088	0.882134
1.09	0.883193
1.092	0.884249
1.094	0.8853
1.096	0.886346
1.098	0.887387
1.1	0.888421
1.102	0.889448
1.104	0.890467
1.106	0.891479
1.108	0.892481
1.11	0.893475
1.112	0.894458
1.114	0.895432
1.116	0.896395
1.118	0.897347
1.12	0.898288
1.122	0.899218
1.124	0.900136
1.126	0.901042
1.128	0.901937
1.13	0.90282
1.132	0.903691
1.134	0.90455
1.136	0.905398
1.138	0.906234
1.14	0.907058
1.142	0.907872
1.144	0.908674
1.146	0.909465
1.148	0.910246
1.15	0.911017
1.152	0.911778
1.154	0.912529
1.156	0.913271
1.158	0.914005
1.16	0.91473
1.162	0.915448
1.164	0.916158
1.166	0.916861
1.168	0.917557
1.17	0.918248
1.172	0.918933
1.174	0.919613
1.176	0.920288
1.178	0.92096
1.18	0.921627
1.182	0.922292
1.184	0.922953
1.186	0.923613
1.188	0.92427
1.19	0.924927
1.192	0.925582
1.194	0.926236
1.196	0.926891
1.198	0.927545
1.2	0.9282
1.202	0.928856
1.204	0.929513
1.206	0.930171
1.208	0.930832
1.21	0.931494
1.212	0.932158
1.214	0.932824
1.216	0.933493
1.218	0.934165
1.22	0.934839
1.222	0.935516
1.224	0.936195
1.226	0.936878
1.228	0.937563
1.23	0.938251
1.232	0.938941
1.234	0.939634
1.236	0.940328
1.238	0.941025
1.24	0.941724
1.242	0.942424
1.244	0.943125
1.246	0.943828
1.248	0.944531
1.25	0.945234
1.252	0.945936
1.254	0.946638
1.256	0.94734
1.258	0.948039
1.26	0.948737
1.262	0.949432
1.264	0.950124
1.266	0.950813
1.268	0.951499
1.27	0.95218
1.272	0.952856
1.274	0.953527
1.276	0.954192
1.278	0.954852
1.28	0.955505
1.282	0.956151
1.284	0.95679
1.286	0.957421
1.288	0.958045
1.29	0.958661
1.292	0.959268
1.294	0.959867
1.296	0.960456
1.298	0.961037
1.3	0.961609
1.302	0.962172
1.304	0.962725
1.306	0.963269
1.308	0.963804
1.31	0.964329
1.312	0.964845
1.314	0.965352
1.316	0.96585
1.318	0.966339
1.32	0.966819
1.322	0.96729
1.324	0.967753
1.326	0.968207
1.328	0.968653
1.33	0.969092
1.332	0.969522
1.334	0.969945
1.336	0.970361
1.338	0.97077
1.34	0.971173
1.342	0.971569
1.344	0.971958
1.346	0.972343
1.348	0.972721
1.35	0.973094
1.352	0.973463
1.354	0.973827
1.356	0.974186
1.358	0.974541
1.36	0.974893
1.362	0.975241
1.364	0.975585
1.366	0.975927
1.368	0.976266
1.37	0.976602
1.372	0.976936
1.374	0.977268
1.376	0.977597
1.378	0.977926
1.38	0.978252
1.382	0.978578
1.384	0.978902
1.386	0.979225
1.388	0.979547
1.39	0.979869
1.392	0.98019
1.394	0.98051
1.396	0.98083
1.398	0.981149
1.4	0.981468
1.402	0.981786
1.404	0.982104
1.406	0.982422
1.408	0.982739
1.41	0.983055
1.412	0.983371
1.414	0.983687
1.416	0.984001
1.418	0.984315
1.42	0.984628
1.422	0.98494
1.424	0.985251
1.426	0.98556
1.428	0.985867
1.43	0.986173
1.432	0.986477
1.434	0.986779
1.436	0.987078
1.438	0.987375
1.44	0.987669
1.442	0.98796
1.444	0.988248
1.446	0.988533
1.448	0.988814
1.45	0.989091
1.452	0.989364
1.454	0.989633
1.456	0.989898
1.458	0.990157
1.46	0.990413
1.462	0.990663
1.464	0.990908
1.466	0.991149
1.468	0.991383
1.47	0.991613
1.472	0.991837
1.474	0.992056
1.476	0.992268
1.478	0.992476
1.48	0.992677
1.482	0.992873
1.484	0.993063
1.486	0.993248
1.488	0.993427
1.49	0.9936
1.492	0.993767
1.494	0.993929
1.496	0.994085
1.498	0.994236
1.5	0.994382
1.502	0.994522
1.504	0.994657
1.506	0.994787
1.508	0.994912
1.51	0.995032
1.512	0.995147
1.514	0.995258
1.516	0.995363
1.518	0.995464
1.52	0.995561
1.522	0.995653
1.524	0.995741
1.526	0.995825
1.528	0.995905
1.53	0.99598
1.532	0.996052
1.534	0.99612
1.536	0.996184
1.538	0.996244
1.54	0.996301
1.542	0.996353
1.544	0.996403
1.546	0.996448
1.548	0.99649
1.55	0.996529
1.552	0.996564
1.554	0.996595
1.556	0.996623
1.558	0.996647
1.56	0.996668
1.562	0.996685
1.564	0.996699
1.566	0.996709
1.568	0.996715
1.57	0.996718
1.572	0.996717
1.574	0.996712
1.576	0.996703
1.578	0.99669
1.58	0.996673
1.582	0.996652
1.584	0.996627
1.586	0.996597
1.588	0.996563
1.59	0.996525
1.592	0.996483
1.594	0.996435
1.596	0.996384
1.598	0.996327
1.6	0.996266
1.602	0.9962
1.604	0.996129
1.606	0.996053
1.608	0.995972
1.61	0.995886
1.612	0.995795
