 x  	 F(x)  
0	0.0312929
0.002	0.03241
0.004	0.0335438
0.006	0.0346938
0.008	0.0358591
0.01	0.0370393
0.012	0.0382335
0.014	0.0394412
0.016	0.0406616
0.018	0.041894
0.02	0.0431378
0.022	0.0443922
0.024	0.0456568
0.026	0.0469308
0.028	0.0482136
0.03	0.0495047
0.032	0.0508036
0.034	0.0521096
0.036	0.0534224
0.038	0.0547416
0.04	0.0560666
0.042	0.0573972
0.044	0.058733
0.046	0.0600739
0.048	0.0614195
0.05	0.0627698
0.052	0.0641246
0.054	0.0654838
0.056	0.0668475
0.058	0.0682157
0.06	0.0695883
0.062	0.0709657
0.064	0.072348
0.066	0.0737353
0.068	0.0751281
0.07	0.0765265
0.072	0.077931
0.074	0.0793419
0.076	0.0807598
0.078	0.082185
0.08	0.0836182
0.082	0.0850598
0.084	0.0865105
0.086	0.0879708
0.088	0.0894414
0.09	0.0909229
0.092	0.0924161
0.094	0.0939215
0.096	0.09544
0.098	0.0969722
0.1	0.0985188
0.102	0.100081
0.104	0.101658
0.106	0.103252
0.108	0.104864
0.11	0.106493
0.112	0.108141
0.114	0.109809
0.116	0.111496
0.118	0.113203
0.12	0.114932
0.122	0.116682
0.124	0.118454
0.126	0.120248
0.128	0.122064
0.13	0.123904
0.132	0.125766
0.134	0.127652
0.136	0.129561
0.138	0.131493
0.14	0.133449
0.142	0.135427
0.144	0.137428
0.146	0.139451
0.148	0.141495
0.15	0.143561
0.152	0.145648
0.154	0.147754
0.156	0.14988
0.158	0.152023
0.16	0.154183
0.162	0.15636
0.164	0.158551
0.166	0.160755
0.168	0.162972
0.17	0.165199
0.172	0.167436
0.174	0.169681
0.176	0.171932
0.178	0.174188
0.18	0.176448
0.182	0.178709
0.184	0.18097
0.186	0.183229
0.188	0.185486
0.19	0.187738
0.192	0.189983
0.194	0.192222
0.196	0.194451
0.198	0.19667
0.2	0.198877
0.202	0.201072
0.204	0.203253
0.206	0.205418
0.208	0.207568
0.21	0.209701
0.212	0.211817
0.214	0.213914
0.216	0.215993
0.218	0.218052
0.22	0.220092
0.222	0.222112
0.224	0.224113
0.226	0.226093
0.228	0.228053
0.23	0.229994
0.232	0.231915
0.234	0.233817
0.236	0.2357
0.238	0.237565
0.24	0.239412
0.242	0.241242
0.244	0.243056
0.246	0.244854
0.248	0.246637
0.25	0.248407
0.252	0.250163
0.254	0.251908
0.256	0.253642
0.258	0.255366
0.26	0.257081
0.262	0.258789
0.264	0.26049
0.266	0.262186
0.268	0.263878
0.27	0.265568
0.272	0.267255
0.274	0.268942
0.276	0.27063
0.278	0.27232
0.28	0.274012
0.282	0.275709
0.284	0.277412
0.286	0.279121
0.288	0.280837
0.29	0.282563
0.292	0.284298
0.294	0.286044
0.296	0.287801
0.298	0.289571
0.3	0.291354
0.302	0.293152
0.304	0.294964
0.306	0.296792
0.308	0.298635
0.31	0.300496
0.312	0.302373
0.314	0.304267
0.316	0.306179
0.318	0.308109
0.32	0.310056
0.322	0.312021
0.324	0.314004
0.326	0.316003
0.328	0.31802
0.33	0.320053
0.332	0.322103
0.334	0.324167
0.336	0.326246
0.338	0.328339
0.34	0.330445
0.342	0.332563
0.344	0.334691
0.346	0.336829
0.348	0.338975
0.35	0.341129
0.352	0.343288
0.354	0.345452
0.356	0.347619
0.358	0.349787
0.36	0.351955
0.362	0.354121
0.364	0.356285
0.366	0.358444
0.368	0.360597
0.37	0.362743
0.372	0.36488
0.374	0.367007
0.376	0.369122
0.378	0.371225
0.38	0.373313
0.382	0.375387
0.384	0.377445
0.386	0.379485
0.388	0.381508
0.39	0.383512
0.392	0.385497
0.394	0.387462
0.396	0.389407
0.398	0.391331
0.4	0.393234
0.402	0.395115
0.404	0.396976
0.406	0.398815
0.408	0.400633
0.41	0.402431
0.412	0.404207
0.414	0.405964
0.416	0.4077
0.418	0.409417
0.42	0.411116
0.422	0.412796
0.424	0.414459
0.426	0.416106
0.428	0.417737
0.43	0.419353
0.432	0.420955
0.434	0.422544
0.436	0.424121
0.438	0.425688
0.44	0.427244
0.442	0.428792
0.444	0.430333
0.446	0.431866
0.448	0.433395
0.45	0.43492
0.452	0.436441
0.454	0.437961
0.456	0.43948
0.458	0.440999
0.46	0.44252
0.462	0.444044
0.464	0.445572
0.466	0.447104
0.468	0.448643
0.47	0.450188
0.472	0.451742
0.474	0.453304
0.476	0.454877
0.478	0.45646
0.48	0.458055
0.482	0.459662
0.484	0.461282
0.486	0.462916
0.488	0.464564
0.49	0.466227
0.492	0.467905
0.494	0.469599
0.496	0.471309
0.498	0.473035
0.5	0.474778
0.502	0.476537
0.504	0.478312
0.506	0.480103
0.508	0.48191
0.51	0.483733
0.512	0.485571
0.514	0.487424
0.516	0.489291
0.518	0.491172
0.52	0.493065
0.522	0.49497
0.524	0.496887
0.526	0.498813
0.528	0.500748
0.53	0.50269
0.532	0.50464
0.534	0.506594
0.536	0.508553
0.538	0.510514
0.54	0.512477
0.542	0.51444
0.544	0.516401
0.546	0.51836
0.548	0.520315
0.55	0.522264
0.552	0.524206
0.554	0.526141
0.556	0.528066
0.558	0.529981
0.56	0.531884
0.562	0.533774
0.564	0.535651
0.566	0.537513
0.568	0.539359
0.57	0.541189
0.572	0.543002
0.574	0.544797
0.576	0.546574
0.578	0.548332
0.58	0.550072
0.582	0.551792
0.584	0.553493
0.586	0.555174
0.588	0.556836
0.59	0.558478
0.592	0.560101
0.594	0.561705
0.596	0.56329
0.598	0.564858
0.6	0.566407
0.602	0.567939
0.604	0.569454
0.606	0.570954
0.608	0.572437
0.61	0.573907
0.612	0.575362
0.614	0.576805
0.616	0.578235
0.618	0.579654
0.62	0.581063
0.622	0.582463
0.624	0.583854
0.626	0.585238
0.628	0.586615
0.63	0.587987
0.632	0.589355
0.634	0.590719
0.636	0.592082
0.638	0.593442
0.64	0.594803
0.642	0.596164
0.644	0.597528
0.646	0.598893
0.648	0.600263
0.65	0.601637
0.652	0.603016
0.654	0.604402
0.656	0.605795
0.658	0.607196
0.66	0.608606
0.662	0.610026
0.664	0.611455
0.666	0.612895
0.668	0.614347
0.67	0.61581
0.672	0.617285
0.674	0.618774
0.676	0.620275
0.678	0.621789
0.68	0.623317
0.682	0.624858
0.684	0.626413
0.686	0.627981
0.688	0.629563
0.69	0.631158
0.692	0.632765
0.694	0.634386
0.696	0.636018
0.698	0.637662
0.7	0.639317
0.702	0.640982
0.704	0.642657
0.706	0.644341
0.708	0.646032
0.71	0.647731
0.712	0.649436
0.714	0.651145
0.716	0.652859
0.718	0.654576
0.72	0.656294
0.722	0.658014
0.724	0.659732
0.726	0.661449
0.728	0.663164
0.73	0.664874
0.732	0.666579
0.734	0.668278
0.736	0.669969
0.738	0.671653
0.74	0.673326
0.742	0.67499
0.744	0.676642
0.746	0.678282
0.748	0.67991
0.75	0.681524
0.752	0.683123
0.754	0.684708
0.756	0.686277
0.758	0.687831
0.76	0.689368
0.762	0.690889
0.764	0.692394
0.766	0.693881
0.768	0.695352
0.77	0.696806
0.772	0.698244
0.774	0.699665
0.776	0.70107
0.778	0.702458
0.78	0.703831
0.782	0.705189
0.784	0.706532
0.786	0.707861
0.788	0.709175
0.79	0.710477
0.792	0.711766
0.794	0.713044
0.796	0.71431
0.798	0.715565
0.8	0.716811
0.802	0.718049
0.804	0.719278
0.806	0.720499
0.808	0.721715
0.81	0.722925
0.812	0.72413
0.814	0.725331
0.816	0.726528
0.818	0.727724
0.82	0.728918
0.822	0.730112
0.824	0.731306
0.826	0.732501
0.828	0.733698
0.83	0.734897
0.832	0.7361
0.834	0.737306
0.836	0.738517
0.838	0.739734
0.84	0.740956
0.842	0.742185
0.844	0.743421
0.846	0.744665
0.848	0.745916
0.85	0.747176
0.852	0.748444
0.854	0.749722
0.856	0.751008
0.858	0.752304
0.86	0.75361
0.862	0.754925
0.864	0.756249
0.866	0.757583
0.868	0.758926
0.87	0.760279
0.872	0.76164
0.874	0.763009
0.876	0.764387
0.878	0.765772
0.88	0.767165
0.882	0.768564
0.884	0.769968
0.886	0.771378
0.888	0.772793
0.89	0.774211
0.892	0.775632
0.894	0.777054
0.896	0.778478
0.898	0.779902
0.9	0.781326
0.902	0.782747
0.904	0.784166
0.906	0.785581
0.908	0.786992
0.91	0.788397
0.912	0.789796
0.914	0.791187
0.916	0.79257
0.918	0.793944
0.92	0.795307
0.922	0.796661
0.924	0.798003
0.926	0.799332
0.928	0.800649
0.93	0.801953
0.932	0.803243
0.934	0.804519
0.936	0.80578
0.938	0.807027
0.94	0.808258
0.942	0.809474
0.944	0.810674
0.946	0.811859
0.948	0.813029
0.95	0.814182
0.952	0.815321
0.954	0.816444
0.956	0.817552
0.958	0.818645
0.96	0.819724
0.962	0.820789
0.964	0.82184
0.966	0.822878
0.968	0.823903
0.97	0.824915
0.972	0.825916
0.974	0.826906
0.976	0.827885
0.978	0.828853
0.98	0.829813
0.982	0.830763
0.984	0.831706
0.986	0.832641
0.988	0.833569
0.99	0.834492
0.992	0.835408
0.994	0.83632
0.996	0.837228
0.998	0.838133
1	0.839035
1.002	0.839935
1.004	0.840834
1.006	0.841732
1.008	0.84263
1.01	0.843528
1.012	0.844428
1.014	0.845329
1.016	0.846233
1.018	0.84714
1.02	0.84805
1.022	0.848965
1.024	0.849883
1.026	0.850806
1.028	0.851735
1.03	0.852669
1.032	0.853609
1.034	0.854556
1.036	0.855509
1.038	0.856468
1.04	0.857435
1.042	0.858408
1.044	0.859388
1.046	0.860376
1.048	0.86137
1.05	0.862372
1.052	0.86338
1.054	0.864396
1.056	0.865417
1.058	0.866445
1.06	0.867479
1.062	0.868519
1.064	0.869563
1.066	0.870613
1.068	0.871666
1.07	0.872724
1.072	0.873784
1.074	0.874848
1.076	0.875913
1.078	0.876979
1.08	0.878046
1.082	0.879113
1.084	0.880179
1.086	0.881243
1.088	0.882306
1.09	0.883365
1.092	0.884421
1.094	0.885472
1.096	0.886518
1.098	0.887559
1.1	0.888593
1.102	0.88962
1.104	0.890639
1.106	0.89165
1.108	0.892653
1.11	0.893646
1.112	0.894629
1.114	0.895602
1.116	0.896565
1.118	0.897517
1.12	0.898458
1.122	0.899387
1.124	0.900305
1.126	0.901211
1.128	0.902106
1.13	0.902988
1.132	0.903859
1.134	0.904718
1.136	0.905565
1.138	0.906401
1.14	0.907225
1.142	0.908038
1.144	0.90884
1.146	0.909631
1.148	0.910412
1.15	0.911182
1.152	0.911942
1.154	0.912694
1.156	0.913436
1.158	0.914169
1.16	0.914894
1.162	0.915611
1.164	0.916321
1.166	0.917024
1.168	0.91772
1.17	0.918411
1.172	0.919096
1.174	0.919775
1.176	0.920451
1.178	0.921122
1.18	0.921789
1.182	0.922453
1.184	0.923115
1.186	0.923774
1.188	0.924432
1.19	0.925088
1.192	0.925743
1.194	0.926398
1.196	0.927052
1.198	0.927707
1.2	0.928362
1.202	0.929017
1.204	0.929675
1.206	0.930333
1.208	0.930993
1.21	0.931655
1.212	0.93232
1.214	0.932986
1.216	0.933655
1.218	0.934327
1.22	0.935001
1.222	0.935678
1.224	0.936358
1.226	0.93704
1.228	0.937725
1.23	0.938413
1.232	0.939104
1.234	0.939796
1.236	0.940491
1.238	0.941188
1.24	0.941887
1.242	0.942587
1.244	0.943289
1.246	0.943991
1.248	0.944694
1.25	0.945397
1.252	0.9461
1.254	0.946802
1.256	0.947503
1.258	0.948203
1.26	0.9489
1.262	0.949596
1.264	0.950288
1.266	0.950977
1.268	0.951662
1.27	0.952343
1.272	0.953019
1.274	0.95369
1.276	0.954356
1.278	0.955015
1.28	0.955668
1.282	0.956314
1.284	0.956953
1.286	0.957584
1.288	0.958208
1.29	0.958823
1.292	0.95943
1.294	0.960029
1.296	0.960619
1.298	0.961199
1.3	0.961771
1.302	0.962334
1.304	0.962887
1.306	0.963431
1.308	0.963965
1.31	0.964491
1.312	0.965007
1.314	0.965514
1.316	0.966011
1.318	0.9665
1.32	0.96698
1.322	0.967451
1.324	0.967913
1.326	0.968368
1.328	0.968814
1.33	0.969252
1.332	0.969682
1.334	0.970105
1.336	0.970521
1.338	0.97093
1.34	0.971332
1.342	0.971728
1.344	0.972118
1.346	0.972502
1.348	0.972881
1.35	0.973254
1.352	0.973623
1.354	0.973986
1.356	0.974346
1.358	0.974701
1.36	0.975052
1.362	0.9754
1.364	0.975745
1.366	0.976086
1.368	0.976425
1.37	0.976762
1.372	0.977095
1.374	0.977427
1.376	0.977757
1.378	0.978086
1.38	0.978412
1.382	0.978738
1.384	0.979062
1.386	0.979385
1.388	0.979708
1.39	0.980029
1.392	0.98035
1.394	0.98067
1.396	0.98099
1.398	0.981309
1.4	0.981628
1.402	0.981947
1.404	0.982265
1.406	0.982582
1.408	0.9829
1.41	0.983216
1.412	0.983532
1.414	0.983848
1.416	0.984163
1.418	0.984477
1.42	0.98479
1.422	0.985101
1.424	0.985412
1.426	0.985721
1.428	0.986029
1.43	0.986335
1.432	0.986639
1.434	0.986941
1.436	0.98724
1.438	0.987537
1.44	0.987831
1.442	0.988123
1.444	0.988411
1.446	0.988695
1.448	0.988976
1.45	0.989254
1.452	0.989527
1.454	0.989796
1.456	0.99006
1.458	0.99032
1.46	0.990576
1.462	0.990826
1.464	0.991071
1.466	0.991312
1.468	0.991547
1.47	0.991776
1.472	0.992
1.474	0.992219
1.476	0.992432
1.478	0.992639
1.48	0.992841
1.482	0.993037
1.484	0.993227
1.486	0.993411
1.488	0.99359
1.49	0.993763
1.492	0.993931
1.494	0.994093
1.496	0.994249
1.498	0.9944
1.5	0.994546
1.502	0.994686
1.504	0.994821
1.506	0.994951
1.508	0.995076
1.51	0.995196
1.512	0.995311
1.514	0.995422
1.516	0.995528
1.518	0.995629
1.52	0.995725
1.522	0.995818
1.524	0.995906
1.526	0.99599
1.528	0.996069
1.53	0.996145
1.532	0.996217
1.534	0.996285
1.536	0.996349
1.538	0.996409
1.54	0.996466
1.542	0.996519
1.544	0.996568
1.546	0.996613
1.548	0.996656
1.55	0.996694
1.552	0.996729
1.554	0.996761
1.556	0.996789
1.558	0.996813
1.56	0.996834
1.562	0.996851
1.564	0.996865
1.566	0.996875
1.568	0.996881
1.57	0.996884
1.572	0.996882
1.574	0.996877
1.576	0.996869
1.578	0.996856
1.58	0.996839
1.582	0.996818
1.584	0.996793
1.586	0.996763
1.588	0.996729
1.59	0.996691
1.592	0.996648
1.594	0.996601
1.596	0.996549
1.598	0.996493
1.6	0.996431
1.602	0.996365
1.604	0.996294
1.606	0.996218
1.608	0.996137
1.61	0.996051
1.612	0.99596
1.614	0.995864
1.616	0.995763
1.618	0.995656
1.62	0.995545
1.622	0.995429
1.624	0.995307
1.626	0.995181
1.628	0.995049
1.63	0.994913
1.632	0.994772
1.634	0.994626
1.636	0.994476
1.638	0.994321
1.64	0.994162
1.642	0.993998
1.644	0.993831
1.646	0.993659
1.648	0.993483
1.65	0.993304
1.652	0.993121
1.654	0.992934
1.656	0.992744
1.658	0.992551
1.66	0.992355
1.662	0.992156
1.664	0.991954
1.666	0.99175
1.668	0.991543
1.67	0.991334
1.672	0.991122
1.674	0.990908
1.676	0.990692
1.678	0.990474
1.68	0.990254
1.682	0.990032
1.684	0.989808
1.686	0.989583
1.688	0.989356
1.69	0.989126
1.692	0.988895
1.694	0.988663
1.696	0.988428
1.698	0.988192
1.7	0.987953
1.702	0.987713
1.704	0.987471
1.706	0.987226
1.708	0.986979
1.71	0.98673
1.712	0.986479
1.714	0.986224
1.716	0.985967
1.718	0.985708
1.72	0.985445
1.722	0.985178
1.724	0.984909
1.726	0.984635
1.728	0.984358
1.73	0.984077
1.732	0.983792
1.734	0.983503
1.736	0.983208
1.738	0.982909
