 x  	 F(x)  
0	0.00962756
0.002	0.0100095
0.004	0.0104571
0.006	0.0109718
0.008	0.011555
0.01	0.012208
0.012	0.0129322
0.014	0.0137286
0.016	0.0145986
0.018	0.0155431
0.02	0.0165631
0.022	0.0176596
0.024	0.0188332
0.026	0.0200846
0.028	0.0214143
0.03	0.0228227
0.032	0.0243099
0.034	0.0258761
0.036	0.0275212
0.038	0.0292447
0.04	0.0310463
0.042	0.0329251
0.044	0.0348804
0.046	0.0369109
0.048	0.0390153
0.05	0.0411921
0.052	0.0434392
0.054	0.0457548
0.056	0.0481363
0.058	0.0505814
0.06	0.053087
0.062	0.0556502
0.064	0.0582675
0.066	0.0609355
0.068	0.0636504
0.07	0.0664081
0.072	0.0692043
0.074	0.0720347
0.076	0.0748946
0.078	0.0777792
0.08	0.0806837
0.082	0.083603
0.084	0.0865319
0.086	0.0894653
0.088	0.0923977
0.09	0.0953241
0.092	0.0982391
0.094	0.101137
0.096	0.104014
0.098	0.106864
0.1	0.109682
0.102	0.112463
0.104	0.115203
0.106	0.117898
0.108	0.120543
0.11	0.123135
0.112	0.12567
0.114	0.128144
0.116	0.130556
0.118	0.132901
0.12	0.135179
0.122	0.137387
0.124	0.139523
0.126	0.141588
0.128	0.14358
0.13	0.145498
0.132	0.147344
0.134	0.149116
0.136	0.150818
0.138	0.152449
0.14	0.154011
0.142	0.155506
0.144	0.156937
0.146	0.158306
0.148	0.159616
0.15	0.16087
0.152	0.162071
0.154	0.163223
0.156	0.164331
0.158	0.165398
0.16	0.166427
0.162	0.167425
0.164	0.168394
0.166	0.16934
0.168	0.170267
0.17	0.17118
0.172	0.172084
0.174	0.172983
0.176	0.173882
0.178	0.174786
0.18	0.175699
0.182	0.176626
0.184	0.177572
0.186	0.178541
0.188	0.179537
0.19	0.180565
0.192	0.181628
0.194	0.18273
0.196	0.183876
0.198	0.185068
0.2	0.186309
0.202	0.187603
0.204	0.188953
0.206	0.190362
0.208	0.191831
0.21	0.193362
0.212	0.194959
0.214	0.196621
0.216	0.198351
0.218	0.20015
0.22	0.202018
0.222	0.203956
0.224	0.205963
0.226	0.20804
0.228	0.210186
0.23	0.212401
0.232	0.214683
0.234	0.217031
0.236	0.219443
0.238	0.221918
0.24	0.224452
0.242	0.227044
0.244	0.229691
0.246	0.232389
0.248	0.235136
0.25	0.237927
0.252	0.240759
0.254	0.243629
0.256	0.24653
0.258	0.24946
0.26	0.252414
0.262	0.255388
0.264	0.258375
0.266	0.261372
0.268	0.264374
0.27	0.267376
0.272	0.270372
0.274	0.273358
0.276	0.27633
0.278	0.279281
0.28	0.282207
0.282	0.285104
0.284	0.287967
0.286	0.290792
0.288	0.293574
0.29	0.29631
0.292	0.298996
0.294	0.301628
0.296	0.304203
0.298	0.306717
0.3	0.309169
0.302	0.311556
0.304	0.313876
0.306	0.316126
0.308	0.318307
0.31	0.320415
0.312	0.322452
0.314	0.324415
0.316	0.326306
0.318	0.328124
0.32	0.32987
0.322	0.331545
0.324	0.333151
0.326	0.334688
0.328	0.336158
0.33	0.337564
0.332	0.338909
0.334	0.340194
0.336	0.341423
0.338	0.342599
0.34	0.343725
0.342	0.344805
0.344	0.345843
0.346	0.346842
0.348	0.347807
0.35	0.348742
0.352	0.349651
0.354	0.350539
0.356	0.35141
0.358	0.352269
0.36	0.35312
0.362	0.353968
0.364	0.354818
0.366	0.355673
0.368	0.356539
0.37	0.35742
0.372	0.358321
0.374	0.359245
0.376	0.360197
0.378	0.36118
0.38	0.362199
0.382	0.363258
0.384	0.36436
0.386	0.365508
0.388	0.366705
0.39	0.367954
0.392	0.369259
0.394	0.37062
0.396	0.372041
0.398	0.373524
0.4	0.375069
0.402	0.376679
0.404	0.378354
0.406	0.380095
0.408	0.381903
0.41	0.383777
0.412	0.385717
0.414	0.387723
0.416	0.389794
0.418	0.39193
0.42	0.394127
0.422	0.396385
0.424	0.398702
0.426	0.401075
0.428	0.403502
0.43	0.40598
0.432	0.408506
0.434	0.411076
0.436	0.413686
0.438	0.416334
0.44	0.419015
0.442	0.421725
0.444	0.42446
0.446	0.427214
0.448	0.429985
0.45	0.432766
0.452	0.435554
0.454	0.438344
0.456	0.44113
0.458	0.443909
0.46	0.446675
0.462	0.449424
0.464	0.452152
0.466	0.454853
0.468	0.457524
0.47	0.460161
0.472	0.462759
0.474	0.465314
0.476	0.467824
0.478	0.470284
0.48	0.472692
0.482	0.475045
0.484	0.477339
0.486	0.479574
0.488	0.481746
0.49	0.483854
0.492	0.485897
0.494	0.487873
0.496	0.489782
0.498	0.491623
0.5	0.493396
0.502	0.495101
0.504	0.496739
0.506	0.49831
0.508	0.499816
0.51	0.501257
0.512	0.502636
0.514	0.503954
0.516	0.505214
0.518	0.506417
0.52	0.507568
0.522	0.508667
0.524	0.50972
0.526	0.510728
0.528	0.511695
0.53	0.512625
0.532	0.513523
0.534	0.51439
0.536	0.515233
0.538	0.516054
0.54	0.516858
0.542	0.517649
0.544	0.518431
0.546	0.51921
0.548	0.519988
0.55	0.52077
0.552	0.521561
0.554	0.522364
0.556	0.523185
0.558	0.524025
0.56	0.524891
0.562	0.525784
0.564	0.52671
0.566	0.527671
0.568	0.528671
0.57	0.529713
0.572	0.530799
0.574	0.531933
0.576	0.533117
0.578	0.534352
0.58	0.535642
0.582	0.536988
0.584	0.538391
0.586	0.539852
0.588	0.541372
0.59	0.542952
0.592	0.544593
0.594	0.546294
0.596	0.548054
0.598	0.549874
0.6	0.551753
0.602	0.553688
0.604	0.55568
0.606	0.557726
0.608	0.559824
0.61	0.561972
0.612	0.564168
0.614	0.566409
0.616	0.568692
0.618	0.571013
0.62	0.57337
0.622	0.575758
0.624	0.578175
0.626	0.580617
0.628	0.583078
0.63	0.585557
0.632	0.588047
0.634	0.590546
0.636	0.593048
0.638	0.59555
0.64	0.598048
0.642	0.600537
0.644	0.603013
0.646	0.605471
0.648	0.607909
0.65	0.610322
0.652	0.612706
0.654	0.615057
0.656	0.617373
0.658	0.619649
0.66	0.621883
0.662	0.624072
0.664	0.626213
0.666	0.628303
0.668	0.630341
0.67	0.632324
0.672	0.634251
0.674	0.63612
0.676	0.63793
0.678	0.63968
0.68	0.64137
0.682	0.642998
0.684	0.644566
0.686	0.646072
0.688	0.647518
0.69	0.648905
0.692	0.650232
0.694	0.651502
0.696	0.652715
0.698	0.653874
0.7	0.65498
0.702	0.656036
0.704	0.657043
0.706	0.658005
0.708	0.658923
0.71	0.659801
0.712	0.660642
0.714	0.661449
0.716	0.662225
0.718	0.662974
0.72	0.663698
0.722	0.664403
0.724	0.66509
0.726	0.665765
0.728	0.66643
0.73	0.667089
0.732	0.667746
0.734	0.668406
0.736	0.66907
0.738	0.669744
0.74	0.670431
0.742	0.671134
0.744	0.671856
0.746	0.672601
0.748	0.673373
0.75	0.674173
0.752	0.675006
0.754	0.675873
0.756	0.676778
0.758	0.677722
0.76	0.678709
0.762	0.679739
0.764	0.680815
0.766	0.681938
0.768	0.683109
0.77	0.68433
0.772	0.685601
0.774	0.686924
0.776	0.688297
0.778	0.689722
0.78	0.691199
0.782	0.692726
0.784	0.694303
0.786	0.695929
0.788	0.697604
0.79	0.699325
0.792	0.701091
0.794	0.702901
0.796	0.704752
0.798	0.706642
0.8	0.708568
0.802	0.710529
0.804	0.71252
0.806	0.714541
0.808	0.716586
0.81	0.718654
0.812	0.72074
0.814	0.722843
0.816	0.724957
0.818	0.72708
0.82	0.729208
0.822	0.731338
0.824	0.733467
0.826	0.73559
0.828	0.737704
0.83	0.739806
0.832	0.741893
0.834	0.74396
0.836	0.746006
0.838	0.748027
0.84	0.75002
0.842	0.751982
0.844	0.75391
0.846	0.755803
0.848	0.757657
0.85	0.759471
0.852	0.761242
