 x  	 F(x)  
0	0.0100117
0.002	0.0103921
0.004	0.0108371
0.006	0.0113481
0.008	0.0119264
0.01	0.0125734
0.012	0.0132904
0.014	0.0140784
0.016	0.0149388
0.018	0.0158725
0.02	0.0168805
0.022	0.0179638
0.024	0.0191229
0.026	0.0203588
0.028	0.0216717
0.03	0.0230622
0.032	0.0245305
0.034	0.0260767
0.036	0.0277006
0.038	0.0294021
0.04	0.0311807
0.042	0.0330358
0.044	0.0349665
0.046	0.0369717
0.048	0.0390502
0.05	0.0412005
0.052	0.0434208
0.054	0.0457092
0.056	0.0480633
0.058	0.0504809
0.06	0.052959
0.062	0.0554948
0.064	0.0580851
0.066	0.0607265
0.068	0.0634151
0.07	0.0661473
0.072	0.0689188
0.074	0.0717254
0.076	0.0745625
0.078	0.0774256
0.08	0.0803097
0.082	0.0832101
0.084	0.0861216
0.086	0.089039
0.088	0.0919574
0.09	0.0948714
0.092	0.0977758
0.094	0.100666
0.096	0.103535
0.098	0.10638
0.1	0.109196
0.102	0.111976
0.104	0.114718
0.106	0.117416
0.108	0.120066
0.11	0.122665
0.112	0.125209
0.114	0.127694
0.116	0.130118
0.118	0.132477
0.12	0.134771
0.122	0.136996
0.124	0.139151
0.126	0.141235
0.128	0.143248
0.13	0.145188
0.132	0.147056
0.134	0.148853
0.136	0.150578
0.138	0.152233
0.14	0.153821
0.142	0.155341
0.144	0.156797
0.146	0.158192
0.148	0.159527
0.15	0.160806
0.152	0.162032
0.154	0.163209
0.156	0.164341
0.158	0.165431
0.16	0.166483
0.162	0.167503
0.164	0.168494
0.166	0.16946
0.168	0.170407
0.17	0.171339
0.172	0.172261
0.174	0.173177
0.176	0.174092
0.178	0.175011
0.18	0.175939
0.182	0.176879
0.184	0.177837
0.186	0.178817
0.188	0.179822
0.19	0.180859
0.192	0.181929
0.194	0.183038
0.196	0.184188
0.198	0.185384
0.2	0.186629
0.202	0.187925
0.204	0.189276
0.206	0.190685
0.208	0.192153
